Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes,Seat Comfort,Departure/Arrival Time Convenient,Food and Drink,Gate Location,Inflight Wifi Service,Inflight Entertainment,Online Support,Ease of Online Booking,On-board Service,Leg Room Service,Baggage Handling,Check-in Service,Cleanliness,Online Boarding,Satisfaction
Male,Disloyal,25,Business,Business,2216,0.0,0.0,5,5,5,3,1,5,1,1,3,3,5,4,4,1,Satisfied
Male,Loyal,39,Business,Eco,2438,0.0,0.0,4,3,5,3,4,4,4,4,5,3,1,2,4,4,Satisfied
Female,Loyal,58,Business,Business,62,0.0,0.0,2,2,2,2,2,2,5,5,5,5,4,3,5,4,Satisfied
Female,Loyal,60,Personal,Eco,381,0.0,0.0,3,5,3,5,5,5,4,5,5,3,5,3,5,3,Dissatisfied
Female,Loyal,57,Business,Business,2179,4.0,0.0,1,1,1,1,2,4,5,4,4,4,4,3,4,4,Satisfied
Male,Loyal,20,Business,Business,3413,0.0,6.0,1,1,1,1,4,4,4,4,4,5,5,5,4,4,Satisfied
Female,Loyal,50,Business,Business,1554,0.0,0.0,2,2,2,2,2,3,5,4,4,4,4,5,4,1,Satisfied
Female,Loyal,7,Personal,Eco Plus,1615,0.0,0.0,3,3,3,3,5,4,4,4,4,4,4,5,4,5,Satisfied
Male,Loyal,53,Business,Eco,1322,0.0,22.0,5,5,5,5,5,5,5,5,3,5,3,2,3,5,Satisfied
Female,Loyal,48,Business,Business,374,2.0,6.0,5,1,1,1,4,2,2,5,5,4,5,2,5,3,Dissatisfied
Male,Loyal,45,Business,Business,1621,1.0,0.0,2,5,3,5,4,2,3,2,2,2,2,4,2,1,Dissatisfied
Male,Loyal,39,Business,Eco,1342,0.0,0.0,3,3,3,3,3,3,3,3,1,4,2,5,1,3,Satisfied
Male,Loyal,66,Personal,Eco,1828,0.0,0.0,2,5,2,4,2,2,2,2,5,3,4,4,5,2,Dissatisfied
Male,Loyal,45,Business,Business,1563,1.0,2.0,5,5,5,5,4,5,4,5,5,5,5,4,5,4,Satisfied
Male,Loyal,66,Personal,Eco,1562,9.0,3.0,2,4,2,5,4,2,5,4,5,5,4,5,4,4,Dissatisfied
Male,Loyal,39,Personal,Eco,2008,0.0,0.0,3,5,3,3,5,3,2,5,3,5,5,5,4,5,Dissatisfied
Female,Loyal,65,Business,Eco,574,40.0,37.0,1,5,5,5,2,3,4,2,2,1,2,3,2,4,Dissatisfied
Male,Loyal,34,Business,Business,532,1.0,0.0,1,1,1,1,5,5,5,5,5,5,5,4,5,5,Satisfied
Male,Loyal,52,Business,Business,255,0.0,0.0,3,3,3,3,3,5,5,4,4,4,4,4,4,5,Satisfied
Female,Loyal,31,Business,Business,2048,4.0,4.0,5,5,5,5,4,4,4,4,5,2,4,5,5,4,Satisfied
Male,Loyal,36,Business,Eco,2143,0.0,0.0,3,1,1,1,3,3,3,3,2,3,3,3,3,3,Dissatisfied
Male,Loyal,47,Personal,Eco,1509,0.0,13.0,4,4,4,4,3,4,3,3,2,3,3,1,4,3,Dissatisfied
Female,Loyal,61,Business,Eco,743,36.0,39.0,4,5,5,5,3,3,3,5,5,4,5,2,5,3,Dissatisfied
Female,Disloyal,39,Business,Business,1402,0.0,0.0,2,2,2,1,2,2,2,2,4,2,5,4,4,2,Dissatisfied
Male,Loyal,63,Business,Business,1789,0.0,0.0,4,4,4,4,4,3,5,5,5,5,5,4,5,5,Satisfied
Male,Loyal,42,Business,Business,2116,0.0,0.0,1,1,1,1,3,4,4,1,1,1,1,1,1,2,Dissatisfied
Female,Disloyal,45,Business,Business,1981,117.0,111.0,3,3,3,5,4,3,4,4,5,4,5,3,5,4,Dissatisfied
Male,Loyal,50,Business,Eco,1642,0.0,0.0,1,2,2,2,1,1,1,1,2,5,1,3,1,1,Dissatisfied
Female,Disloyal,80,Business,Business,220,5.0,2.0,4,4,4,4,5,3,4,1,1,4,1,4,1,4,Dissatisfied
Female,Loyal,14,Personal,Eco,2063,0.0,0.0,5,2,2,4,3,2,3,3,3,2,4,4,4,3,Satisfied
Male,Loyal,34,Business,Eco Plus,1796,0.0,0.0,4,4,4,4,4,4,4,4,5,2,3,1,4,4,Satisfied
Male,Disloyal,24,Business,Business,1640,0.0,0.0,4,2,4,2,5,4,5,5,1,2,3,3,3,5,Dissatisfied
Male,Disloyal,23,Business,Eco,2187,0.0,0.0,2,2,2,4,2,2,2,2,1,1,3,2,4,2,Dissatisfied
Male,Loyal,53,Personal,Business,2128,21.0,33.0,3,1,2,1,3,1,2,5,5,2,5,2,5,3,Dissatisfied
Female,Disloyal,10,Business,Eco,2651,0.0,0.0,3,3,3,1,2,3,2,2,4,2,4,5,4,2,Dissatisfied
Male,Loyal,42,Business,Business,2703,0.0,0.0,1,5,5,5,1,1,1,1,1,4,3,1,2,1,Dissatisfied
Female,Loyal,50,Business,Business,2460,0.0,0.0,4,4,5,4,3,5,2,5,5,5,5,3,5,3,Satisfied
Male,Loyal,43,Business,Eco,1476,112.0,109.0,2,2,5,2,2,2,2,2,4,3,2,2,2,2,Dissatisfied
Male,Disloyal,22,Business,Eco,2239,0.0,6.0,4,4,4,2,2,4,2,2,2,3,2,4,4,2,Satisfied
Male,Loyal,13,Personal,Eco Plus,2488,0.0,0.0,2,4,2,3,2,2,1,2,4,3,4,4,4,2,Dissatisfied
Female,Disloyal,60,Business,Business,2256,1.0,3.0,2,2,2,1,1,2,1,1,4,2,5,5,5,1,Dissatisfied
Female,Loyal,68,Personal,Eco,1124,0.0,0.0,5,5,5,5,4,4,4,4,4,2,5,3,4,4,Satisfied
Female,Loyal,48,Personal,Eco,1236,0.0,0.0,4,3,3,3,2,1,3,4,4,4,4,1,4,3,Satisfied
Male,Loyal,47,Business,Business,880,3.0,0.0,4,4,4,4,5,4,5,5,5,5,5,4,5,4,Satisfied
Female,Disloyal,38,Business,Business,1431,0.0,0.0,5,5,5,3,2,5,2,2,5,3,4,3,5,2,Satisfied
Male,Loyal,51,Business,Business,1580,0.0,0.0,4,4,4,4,2,4,4,4,4,4,4,3,4,4,Satisfied
Female,Loyal,42,Business,Business,1514,15.0,6.0,2,2,2,2,2,5,4,3,3,4,3,4,3,5,Satisfied
Male,Loyal,55,Personal,Eco,2767,8.0,4.0,3,5,3,2,1,3,1,1,4,4,4,4,5,1,Dissatisfied
Female,Loyal,57,Business,Business,3834,65.0,58.0,1,1,4,1,2,5,4,4,4,4,4,4,4,5,Satisfied
Male,Loyal,57,Business,Business,2173,0.0,1.0,2,2,2,2,5,4,4,4,4,4,4,3,4,3,Satisfied
Female,Loyal,49,Business,Business,544,0.0,0.0,1,1,1,1,5,5,5,3,3,4,3,5,3,3,Satisfied
Female,Loyal,40,Personal,Business,1349,0.0,0.0,1,1,5,1,5,4,5,3,3,3,3,3,3,5,Satisfied
Female,Loyal,68,Personal,Eco,787,49.0,85.0,4,4,4,4,1,3,2,5,5,5,5,5,5,1,Satisfied
Male,Loyal,64,Personal,Eco,2017,0.0,5.0,3,2,3,1,5,3,5,5,3,5,2,1,2,5,Dissatisfied
Female,Loyal,53,Personal,Eco Plus,1033,17.0,12.0,5,3,3,3,5,5,5,5,4,5,4,3,1,5,Satisfied
Female,Loyal,39,Business,Business,3274,0.0,14.0,1,1,1,1,4,4,4,5,5,5,5,3,5,4,Satisfied
Male,Loyal,39,Business,Business,2510,10.0,0.0,2,2,2,2,5,5,4,3,3,3,3,5,3,3,Satisfied
Male,Loyal,45,Business,Business,60,35.0,25.0,2,2,2,2,4,5,5,4,4,4,4,5,4,3,Satisfied
Female,Loyal,16,Business,Business,3564,36.0,30.0,4,2,4,2,4,4,4,4,2,2,3,2,4,4,Dissatisfied
Female,Loyal,59,Personal,Eco,1524,0.0,0.0,1,1,1,1,1,2,2,4,4,5,5,4,4,1,Satisfied
Female,Loyal,30,Personal,Eco,2148,1.0,0.0,1,1,1,1,5,4,4,3,3,4,3,3,3,3,Satisfied
Female,Loyal,51,Business,Business,1796,4.0,8.0,5,2,5,5,2,3,5,4,4,3,4,5,4,5,Satisfied
Male,Disloyal,49,Business,Business,1684,0.0,0.0,5,5,5,4,1,5,1,1,5,3,5,5,4,1,Satisfied
Male,Loyal,43,Business,Business,2409,6.0,3.0,3,3,3,3,2,5,5,5,5,5,5,5,5,3,Satisfied
Male,Loyal,43,Business,Business,1527,0.0,0.0,2,5,5,5,2,4,4,2,2,2,2,1,2,3,Dissatisfied
Female,Loyal,40,Personal,Eco,982,19.0,13.0,2,2,2,2,5,4,5,4,4,4,4,5,4,4,Satisfied
Female,Loyal,17,Business,Business,1948,2.0,0.0,2,3,3,3,2,2,2,2,3,2,4,3,3,2,Dissatisfied
Female,Disloyal,23,Business,Eco,2425,0.0,0.0,5,5,5,4,3,5,5,3,3,3,4,5,4,3,Satisfied
Male,Loyal,63,Personal,Eco,1168,0.0,0.0,5,3,5,4,5,5,5,5,4,5,2,2,5,5,Satisfied
Female,Loyal,35,Business,Business,3588,0.0,0.0,2,2,2,2,4,4,4,3,3,3,3,5,3,3,Satisfied
Male,Loyal,49,Personal,Eco,2060,24.0,11.0,4,4,4,4,4,4,4,4,1,5,4,4,4,4,Dissatisfied
Female,Loyal,27,Personal,Eco,2142,0.0,0.0,1,1,1,1,5,5,5,5,4,5,4,5,4,5,Satisfied
Female,Loyal,32,Personal,Eco,2828,50.0,30.0,4,4,4,4,3,2,5,5,5,5,5,3,5,2,Satisfied
Female,Loyal,10,Personal,Eco,2987,34.0,11.0,4,1,4,3,2,4,2,2,3,5,2,2,4,2,Dissatisfied
Female,Disloyal,45,Business,Business,1515,1.0,0.0,4,4,4,2,1,4,1,1,4,5,5,5,4,1,Satisfied
Male,Loyal,61,Personal,Eco Plus,2153,16.0,12.0,3,5,3,3,3,3,3,3,4,3,4,5,5,3,Dissatisfied
Female,Loyal,46,Personal,Eco,453,0.0,0.0,1,1,3,1,3,5,5,4,4,4,4,3,4,3,Satisfied
Female,Loyal,26,Personal,Eco,1875,1.0,0.0,4,4,5,3,4,5,5,4,5,4,4,5,5,4,Dissatisfied
Male,Loyal,50,Business,Eco,2667,66.0,53.0,2,3,3,3,1,2,1,1,2,2,3,4,3,1,Satisfied
Male,Loyal,40,Business,Business,3801,0.0,0.0,2,2,2,2,2,1,1,4,4,4,4,4,4,3,Satisfied
Female,Loyal,38,Business,Eco Plus,1626,0.0,6.0,2,2,2,2,2,2,2,2,1,4,4,3,3,2,Dissatisfied
Female,Loyal,36,Business,Business,244,3.0,4.0,4,4,4,4,5,5,4,5,5,5,5,3,5,5,Satisfied
Male,Loyal,62,Business,Eco,1474,0.0,0.0,5,2,3,2,5,5,5,5,1,5,2,3,3,5,Satisfied
Male,Loyal,40,Personal,Eco,2853,5.0,17.0,2,5,2,3,4,2,4,4,5,3,4,3,4,4,Dissatisfied
Female,Loyal,49,Business,Business,2801,21.0,15.0,5,5,5,5,4,4,4,4,4,4,4,5,4,5,Satisfied
Male,Disloyal,23,Business,Eco,1924,28.0,18.0,3,2,3,3,3,3,3,3,3,5,2,4,2,3,Dissatisfied
Female,Loyal,51,Business,Eco,813,8.0,3.0,5,5,5,5,4,3,3,5,5,5,5,5,5,4,Satisfied
Female,Loyal,53,Business,Eco,51,0.0,0.0,3,4,4,4,5,3,4,3,3,3,3,2,3,1,Satisfied
Female,Loyal,60,Business,Eco,666,0.0,0.0,4,2,2,2,5,2,3,4,4,4,4,4,4,5,Satisfied
Male,Loyal,23,Personal,Eco,2443,0.0,0.0,3,4,2,4,2,2,2,2,5,3,5,5,5,2,Dissatisfied
Female,Disloyal,29,Business,Business,1881,0.0,0.0,1,1,1,1,1,1,1,1,5,4,4,4,4,1,Dissatisfied
Male,Disloyal,30,Business,Eco,2070,0.0,0.0,4,4,4,3,2,4,2,2,3,2,4,3,4,2,Dissatisfied
Female,Loyal,57,Business,Business,3594,0.0,0.0,1,1,1,1,2,4,5,5,5,5,5,4,5,5,Satisfied
Female,Loyal,38,Business,Business,1942,0.0,0.0,5,2,5,5,4,5,4,5,5,5,5,4,5,4,Satisfied
Female,Loyal,70,Personal,Business,656,66.0,38.0,4,5,5,5,4,4,4,4,2,1,2,3,4,4,Satisfied
Male,Loyal,59,Personal,Eco,2112,52.0,79.0,1,5,1,2,1,1,1,1,1,2,5,4,1,1,Dissatisfied
Female,Loyal,19,Personal,Eco,2110,0.0,0.0,1,1,3,1,2,3,2,2,5,3,4,3,5,2,Satisfied
Female,Loyal,43,Business,Business,2106,0.0,0.0,1,1,4,1,4,5,1,4,4,4,3,3,4,5,Satisfied
Female,Loyal,36,Personal,Eco,2041,0.0,0.0,3,3,3,3,4,4,4,4,2,4,4,4,3,4,Satisfied
Male,Loyal,65,Personal,Eco,1746,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,2,2,3,Dissatisfied
Female,Loyal,33,Personal,Eco Plus,2293,0.0,0.0,4,2,4,3,2,4,2,2,4,4,2,4,3,2,Dissatisfied
Male,Loyal,77,Business,Business,1660,0.0,0.0,3,3,4,3,3,2,2,3,3,3,3,3,3,4,Dissatisfied
Male,Disloyal,22,Business,Eco,1953,5.0,18.0,3,4,3,3,2,3,2,2,2,5,3,2,3,2,Dissatisfied
Male,Loyal,55,Business,Business,530,0.0,6.0,1,1,1,1,5,5,4,5,5,5,5,4,5,4,Satisfied
Male,Loyal,17,Business,Eco Plus,2529,26.0,53.0,3,5,5,5,3,2,4,3,2,2,4,2,3,3,Dissatisfied
Male,Loyal,70,Personal,Eco,2304,0.0,23.0,1,3,2,2,3,2,3,3,1,3,2,3,3,3,Dissatisfied
Male,Loyal,29,Business,Business,2740,11.0,0.0,4,4,4,4,4,4,4,4,3,4,4,3,4,4,Satisfied
Female,Loyal,44,Business,Business,3358,7.0,10.0,1,1,1,1,3,4,5,4,4,4,4,5,4,3,Satisfied
Female,Loyal,38,Personal,Eco,1175,0.0,0.0,2,2,2,2,2,4,4,4,4,5,4,4,4,4,Satisfied
Female,Disloyal,45,Business,Business,1861,2.0,0.0,5,5,5,2,3,5,3,3,5,4,5,5,5,3,Satisfied
Female,Loyal,43,Business,Business,3673,0.0,0.0,2,2,2,2,3,5,5,4,4,4,4,5,4,5,Satisfied
Male,Loyal,30,Business,Eco,6595,0.0,0.0,1,1,1,1,1,1,1,2,2,4,3,1,3,1,Dissatisfied
Female,Loyal,22,Business,Business,3587,0.0,0.0,4,4,4,4,4,4,4,4,1,2,3,4,4,4,Dissatisfied
Female,Loyal,33,Personal,Eco,2194,9.0,0.0,4,5,4,2,4,4,4,4,3,5,4,4,4,4,Dissatisfied
Female,Disloyal,36,Business,Business,1639,0.0,0.0,3,3,3,5,1,3,1,1,3,3,4,5,4,1,Dissatisfied
Female,Loyal,46,Business,Eco,1560,0.0,0.0,5,2,5,2,2,2,5,5,5,5,5,2,5,1,Satisfied
Female,Disloyal,36,Business,Eco Plus,1782,37.0,58.0,2,1,1,3,1,1,1,1,1,1,3,3,3,1,Dissatisfied
Male,Loyal,46,Business,Eco,1429,10.0,21.0,3,5,5,5,3,3,3,3,1,3,1,4,1,3,Dissatisfied
Male,Loyal,51,Business,Eco,1453,122.0,116.0,4,5,2,5,4,4,4,4,1,4,1,3,4,4,Satisfied
Male,Loyal,43,Business,Business,1452,0.0,0.0,3,3,3,3,5,5,4,4,4,4,4,3,4,3,Satisfied
Female,Disloyal,23,Business,Eco,2525,0.0,0.0,3,3,3,4,3,3,3,3,2,2,4,4,3,3,Dissatisfied
Female,Loyal,20,Personal,Eco,2339,0.0,0.0,2,2,2,2,4,4,4,4,4,4,5,3,4,4,Satisfied
Female,Disloyal,20,Business,Eco,1844,0.0,40.0,2,2,2,1,2,2,2,2,3,1,2,2,1,2,Dissatisfied
Female,Disloyal,31,Business,Eco,2099,24.0,31.0,2,2,2,4,3,2,3,3,1,1,1,3,1,3,Dissatisfied
Male,Loyal,34,Business,Business,847,84.0,77.0,5,5,5,5,5,5,4,4,4,5,4,5,4,5,Satisfied
Male,Disloyal,42,Business,Business,1673,12.0,14.0,1,1,1,3,4,1,4,4,1,3,4,4,4,4,Dissatisfied
Male,Loyal,44,Business,Business,1302,0.0,0.0,1,1,3,1,3,5,5,4,4,4,4,5,4,4,Satisfied
Female,Loyal,34,Business,Business,2089,80.0,81.0,2,1,1,1,1,2,4,2,2,2,2,3,2,2,Dissatisfied
Male,Loyal,51,Business,Business,3066,6.0,2.0,4,5,5,5,2,4,3,4,4,3,4,2,4,3,Dissatisfied
Male,Loyal,51,Business,Business,396,1.0,0.0,3,3,3,3,5,4,4,4,4,4,4,5,4,4,Satisfied
Male,Loyal,39,Business,Business,3774,0.0,0.0,4,4,4,4,5,4,4,4,4,5,5,5,4,3,Satisfied
Female,Disloyal,43,Business,Eco,1781,29.0,19.0,3,4,3,3,2,3,2,2,2,1,3,3,3,2,Dissatisfied
Male,Loyal,33,Business,Business,3842,0.0,0.0,3,3,3,3,5,5,4,5,1,1,4,2,3,5,Satisfied
Male,Loyal,45,Business,Eco,3377,0.0,0.0,2,5,4,4,1,2,1,1,4,4,5,3,5,1,Satisfied
Female,Loyal,68,Personal,Eco,1940,0.0,0.0,2,2,2,2,2,5,5,2,2,2,2,5,2,3,Satisfied
Male,Disloyal,34,Business,Business,2100,36.0,26.0,3,3,3,1,1,3,1,1,5,5,5,5,5,1,Dissatisfied
Male,Disloyal,27,Business,Business,2074,0.0,0.0,4,5,5,3,3,5,3,3,5,3,5,3,4,3,Satisfied
Female,Loyal,44,Personal,Business,657,16.0,18.0,4,5,4,1,5,5,4,3,3,4,1,5,3,5,Dissatisfied
Female,Loyal,12,Personal,Eco,1517,3.0,0.0,4,4,4,4,4,4,4,4,4,4,4,3,4,5,Satisfied
Female,Loyal,43,Business,Business,2553,0.0,0.0,2,2,2,2,5,4,5,5,5,5,5,3,5,3,Satisfied
Female,Loyal,21,Personal,Eco,1772,0.0,0.0,2,2,2,2,3,4,5,3,3,3,3,1,3,1,Satisfied
Female,Loyal,38,Business,Business,1812,0.0,0.0,1,1,1,1,5,5,4,4,4,4,4,4,4,1,Satisfied
Female,Loyal,30,Business,Business,2327,7.0,0.0,3,3,3,3,5,5,5,5,5,4,5,3,5,5,Satisfied
Female,Loyal,43,Business,Business,2146,15.0,13.0,3,3,3,3,5,4,5,3,3,4,3,5,3,3,Satisfied
Female,Loyal,47,Business,Business,3941,0.0,0.0,1,1,3,1,5,5,5,5,2,5,4,5,4,5,Satisfied
Female,Loyal,54,Business,Business,3354,0.0,28.0,2,2,2,2,5,4,4,4,4,4,4,5,4,3,Satisfied
Male,Loyal,51,Business,Business,3036,0.0,0.0,5,5,5,5,4,5,4,5,5,5,5,3,5,3,Satisfied
Male,Loyal,56,Business,Business,3479,3.0,4.0,4,4,3,4,2,5,5,5,5,5,5,4,5,4,Satisfied
Male,Loyal,58,Business,Business,632,19.0,21.0,5,5,5,5,4,5,4,5,5,5,5,5,5,4,Satisfied
Female,Loyal,20,Personal,Eco Plus,1472,0.0,0.0,3,3,3,3,4,5,5,4,4,5,4,5,4,3,Satisfied
Female,Disloyal,25,Business,Eco,1401,0.0,0.0,3,3,3,3,4,3,4,4,3,1,4,4,4,4,Dissatisfied
Female,Loyal,35,Personal,Eco,3526,0.0,11.0,5,5,5,5,2,1,2,5,5,5,5,3,5,4,Satisfied
Male,Loyal,24,Personal,Eco,2807,0.0,4.0,1,4,1,1,4,1,5,4,4,5,5,3,4,4,Dissatisfied
Female,Loyal,60,Business,Business,482,0.0,0.0,3,3,3,3,3,4,5,5,5,5,5,3,5,3,Satisfied
Male,Loyal,45,Business,Business,1912,0.0,0.0,5,5,5,5,4,3,4,3,3,3,3,3,3,3,Satisfied
Male,Loyal,63,Personal,Eco,3190,0.0,0.0,3,2,3,2,1,3,3,1,3,4,2,1,2,1,Dissatisfied
Female,Loyal,34,Business,Business,1488,0.0,0.0,1,1,1,1,2,5,4,4,4,4,4,3,4,5,Satisfied
Female,Loyal,42,Business,Business,75,0.0,0.0,5,5,5,5,4,4,5,5,5,5,5,5,5,4,Satisfied
Male,Loyal,30,Personal,Eco,1730,25.0,0.0,1,4,1,4,3,1,3,3,3,5,2,2,2,3,Dissatisfied
Female,Disloyal,61,Business,Business,1213,19.0,14.0,2,2,2,3,1,2,1,1,2,3,4,2,4,1,Dissatisfied
Female,Loyal,63,Personal,Eco,885,24.0,30.0,5,5,5,5,4,4,5,3,3,3,3,3,3,3,Satisfied
Female,Loyal,70,Personal,Eco,1413,11.0,0.0,4,5,4,5,3,5,3,2,2,4,2,5,2,3,Satisfied
Male,Disloyal,16,Business,Eco,2887,21.0,28.0,2,2,2,4,4,2,4,4,1,5,3,4,3,4,Dissatisfied
Male,Loyal,49,Personal,Eco,2243,2.0,0.0,2,4,2,1,2,2,2,2,2,4,3,3,4,2,Dissatisfied
Female,Loyal,69,Business,Business,2564,0.0,0.0,4,1,5,1,1,3,3,4,4,4,4,4,4,3,Dissatisfied
Male,Loyal,50,Personal,Business,361,0.0,0.0,1,4,1,2,4,4,5,3,3,1,3,4,3,4,Dissatisfied
Male,Loyal,43,Business,Business,2610,5.0,7.0,4,1,4,4,4,4,5,5,5,5,5,5,5,3,Satisfied
Female,Loyal,41,Business,Business,1636,0.0,0.0,1,1,2,1,2,5,5,5,5,5,5,4,5,3,Satisfied
Male,Loyal,23,Business,Eco,1893,2.0,1.0,5,2,2,2,5,5,5,5,2,2,1,1,5,5,Satisfied
Male,Disloyal,24,Business,Eco,1732,39.0,6.0,3,3,3,3,5,3,5,5,2,1,3,1,3,5,Dissatisfied
Male,Loyal,61,Personal,Eco,2213,1.0,16.0,4,4,4,3,1,4,1,1,3,2,5,5,4,1,Dissatisfied
Female,Loyal,43,Business,Business,3082,39.0,20.0,2,2,2,2,1,1,1,3,3,3,3,3,3,3,Satisfied
Male,Loyal,69,Personal,Business,706,3.0,11.0,2,5,3,5,4,4,5,4,4,3,1,3,4,3,Dissatisfied
Female,Disloyal,21,Business,Eco,2165,0.0,0.0,2,3,3,1,4,3,4,4,5,5,5,3,5,4,Dissatisfied
Male,Loyal,12,Personal,Eco,2056,6.0,0.0,4,4,4,4,5,4,5,5,4,5,5,3,5,5,Satisfied
Male,Loyal,55,Business,Business,3872,0.0,0.0,2,2,2,2,4,3,2,5,5,5,5,1,5,5,Satisfied
Male,Loyal,11,Personal,Eco,1913,0.0,0.0,1,4,1,3,3,1,3,3,1,2,3,1,4,3,Dissatisfied
Male,Loyal,39,Business,Eco,1393,22.0,9.0,1,4,4,4,1,1,1,1,2,5,3,3,4,1,Dissatisfied
Female,Disloyal,50,Business,Eco,2077,0.0,0.0,3,2,3,2,4,3,4,4,3,3,2,4,3,4,Dissatisfied
Female,Loyal,17,Business,Business,3290,90.0,90.0,3,3,3,3,3,2,3,3,3,5,2,4,4,3,Dissatisfied
Male,Loyal,51,Business,Business,352,0.0,0.0,3,3,3,3,3,5,4,5,5,4,5,5,5,4,Satisfied
Male,Loyal,65,Personal,Eco Plus,2236,0.0,0.0,1,1,4,3,2,4,4,2,4,3,3,2,4,2,Dissatisfied
Male,Loyal,26,Personal,Eco,2001,0.0,0.0,4,3,4,3,5,4,5,5,2,3,3,3,1,5,Dissatisfied
Female,Loyal,52,Business,Business,1656,18.0,5.0,1,1,1,1,5,4,4,2,2,2,2,4,2,4,Satisfied
Female,Loyal,31,Business,Business,1808,54.0,53.0,2,5,3,5,2,2,2,2,3,4,4,2,3,2,Dissatisfied
Female,Loyal,22,Business,Business,1992,0.0,0.0,5,1,1,1,5,4,5,5,2,5,4,2,3,5,Dissatisfied
Male,Loyal,46,Business,Business,2882,0.0,3.0,1,1,1,1,3,3,4,4,4,4,4,5,4,3,Satisfied
Male,Loyal,57,Business,Business,391,11.0,6.0,2,1,1,1,4,3,3,2,2,2,2,2,2,2,Dissatisfied
Female,Loyal,11,Personal,Eco Plus,1854,0.0,0.0,4,4,4,4,2,5,4,4,4,5,4,5,4,3,Satisfied
Female,Loyal,63,Personal,Eco,389,1.0,5.0,4,4,4,4,4,4,5,5,5,5,4,3,5,5,Satisfied
Male,Disloyal,22,Business,Eco,1987,0.0,0.0,2,4,1,4,4,1,4,4,5,5,5,4,5,4,Dissatisfied
Male,Loyal,47,Business,Business,657,0.0,0.0,5,5,5,5,3,5,5,4,4,5,4,3,4,3,Satisfied
Female,Loyal,16,Personal,Eco,3605,6.0,9.0,4,3,4,1,4,4,5,4,1,4,4,3,3,4,Satisfied
Male,Loyal,57,Business,Business,3453,0.0,0.0,2,2,2,2,2,5,5,4,4,4,4,4,4,5,Satisfied
Male,Loyal,43,Business,Eco,2111,5.0,10.0,2,3,3,3,2,2,2,2,4,3,2,4,3,2,Dissatisfied
Female,Disloyal,28,Business,Eco,1894,0.0,0.0,1,1,1,5,4,1,4,4,5,2,4,1,5,4,Dissatisfied
Male,Loyal,12,Business,Business,4688,31.0,36.0,3,1,1,1,3,3,3,3,1,5,3,4,4,3,Dissatisfied
Male,Loyal,17,Business,Business,2392,33.0,29.0,2,2,2,2,2,3,2,2,3,5,5,4,5,2,Satisfied
Male,Loyal,54,Business,Business,2044,2.0,0.0,1,1,1,1,4,4,4,4,4,4,4,5,4,3,Satisfied
Female,Loyal,47,Business,Business,3870,0.0,0.0,5,5,5,5,4,4,4,4,4,4,4,5,4,5,Satisfied
Male,Loyal,34,Business,Eco Plus,1728,0.0,0.0,5,3,3,3,5,5,5,5,4,5,5,3,4,5,Satisfied
Female,Loyal,52,Business,Business,1980,31.0,12.0,4,2,2,2,1,3,3,4,4,4,4,2,4,1,Dissatisfied
Female,Disloyal,27,Business,Eco,2203,0.0,0.0,3,4,3,4,1,3,2,1,2,2,1,2,5,1,Dissatisfied
Female,Loyal,37,Business,Business,1558,11.0,21.0,5,5,5,5,4,5,5,5,5,5,5,4,5,5,Satisfied
Female,Loyal,62,Business,Business,3901,0.0,0.0,5,5,5,5,1,4,3,5,5,5,5,1,5,5,Satisfied
Male,Loyal,52,Business,Business,2522,0.0,0.0,4,4,4,4,3,4,4,4,4,4,4,3,4,4,Satisfied
Male,Loyal,60,Business,Business,414,21.0,25.0,4,4,5,4,3,4,5,4,4,4,4,4,4,3,Satisfied
Male,Loyal,14,Personal,Business,2420,0.0,14.0,3,5,3,5,3,3,3,3,1,5,1,1,5,3,Dissatisfied
Female,Loyal,52,Business,Business,759,16.0,16.0,1,1,1,1,3,5,4,5,5,5,5,4,5,3,Satisfied
Male,Loyal,36,Business,Eco,2027,1.0,2.0,4,5,5,5,4,4,4,4,5,1,3,4,1,4,Satisfied
Female,Loyal,17,Personal,Business,1943,0.0,0.0,4,4,4,4,5,5,4,5,5,5,5,3,5,3,Satisfied
Female,Loyal,28,Personal,Eco,3116,2.0,3.0,4,4,4,1,2,4,2,2,4,4,3,5,4,2,Dissatisfied
Male,Disloyal,42,Business,Business,3420,0.0,0.0,5,5,5,1,5,5,5,5,3,3,3,4,4,5,Satisfied
Female,Disloyal,23,Business,Eco,2479,0.0,0.0,3,3,3,1,4,3,4,4,4,4,5,3,5,4,Dissatisfied
Male,Loyal,43,Business,Business,1873,3.0,2.0,1,1,1,1,2,4,4,4,4,4,4,3,4,3,Satisfied
Male,Loyal,30,Personal,Eco,2325,0.0,0.0,2,2,2,4,1,2,1,1,3,3,4,3,4,1,Dissatisfied
Female,Loyal,69,Personal,Business,1848,0.0,13.0,4,5,4,3,4,3,4,2,2,4,2,3,2,4,Dissatisfied
Male,Loyal,35,Business,Business,1952,0.0,4.0,5,5,5,5,1,4,5,5,5,5,5,2,5,2,Satisfied
Male,Loyal,42,Business,Business,1085,19.0,23.0,4,4,4,4,2,4,5,5,5,5,5,3,5,4,Satisfied
Female,Loyal,68,Personal,Eco,819,0.0,0.0,3,5,3,4,1,3,3,5,5,3,4,5,5,4,Dissatisfied
